timestamp,memory_change_10min,project_id,service_name,window_id,memory_change_5min,heap_rate,gc_spike_count,ram_mean,ram_max,ram_std,ram_std_trend,heap_max,gc_count,ram_percent,heap_mb_used,label,failure_type,incident_phase_1,incident_phase_2
2026-05-09 14:45:16.645066,-0.001238,project_4,focused_feistel,64,0.0,0.0,0,0.8738,0.8738,0.0,0.0021,68.4688,1,0.8738,68.4688,NORMAL,,0,0
2026-05-09 14:45:16.645066,-0.001238,project_4,focused_feistel,28,0.0,0.0,0,0.8738,0.8738,0.0,-0.0048,68.4688,1,0.8738,68.4688,NORMAL,,0,0
2026-05-09 14:45:18.670703,0.0,project_1,funny_mayer,2,0.0,0.0,1,0.4058,0.4058,0.0,0.0029,31.7969,3,0.4058,31.7969,FAILURE,memory_leak,0,0
2026-05-09 14:45:18.671762,0.0,project_2,dazzling_mendeleev,5,0.0,0.0,2,0.2868,0.2868,0.0,0.0047,22.4766,2,0.2868,22.4766,NORMAL,,0,0
2026-05-09 14:45:18.672696,0.001183,project_3,flamboyant_kalam,20,0.0,0.0,0,0.7254,0.7254,0.0,0.0033,56.8438,1,0.7254,56.8438,NORMAL,,0,0
2026-05-09 14:45:18.672696,0.001183,project_3,flamboyant_kalam,8,0.0,0.0,0,0.7254,0.7254,0.0,-0.0029,56.8438,1,0.7254,56.8438,NORMAL,,0,0
2026-05-09 14:45:18.672867,-0.001238,project_4,focused_feistel,65,0.0,0.0,1,0.8738,0.8738,0.0,-0.0032,68.4688,2,0.8738,68.4688,NORMAL,,0,0
2026-05-09 14:45:18.672867,-0.001238,project_4,focused_feistel,11,0.0,0.0,1,0.8738,0.8738,0.0,-0.0032,68.4688,2,0.8738,68.4688,NORMAL,,0,0
2026-05-09 14:45:18.672867,-0.001238,project_4,focused_feistel,29,0.0,0.0,1,0.8738,0.8738,0.0,-0.002,68.4688,2,0.8738,68.4688,NORMAL,,0,0
2026-05-09 14:45:18.672867,-0.001238,project_4,focused_feistel,47,0.0,0.0,1,0.8738,0.8738,0.0,0.0002,68.4688,2,0.8738,68.4688,NORMAL,,0,0
2026-05-09 14:45:21.280340,-0.001238,project_4,focused_feistel,29,0.0,0.0,0,0.8738,0.8738,0.0,-0.0007,68.4688,2,0.8722,68.3477,NORMAL,,0,0
2026-05-09 14:45:21.280340,-0.001238,project_4,focused_feistel,11,0.0,0.0,0,0.8738,0.8738,0.0,-0.0021,68.4688,2,0.8722,68.3477,NORMAL,,0,0
2026-05-09 14:45:21.280340,-0.001238,project_4,focused_feistel,65,0.0,0.0,0,0.8738,0.8738,0.0,0.0011,68.4688,2,0.8722,68.3477,NORMAL,,0,0
2026-05-09 14:45:21.280340,-0.001238,project_4,focused_feistel,47,0.0,0.0,0,0.8738,0.8738,0.0,-0.0036,68.4688,2,0.8722,68.3477,NORMAL,,0,0
2026-05-09 14:45:22.293014,0.0,project_2,dazzling_mendeleev,20,0.0,0.0,2,0.2868,0.2868,0.0,-0.0021,22.4766,3,0.2868,22.4766,NORMAL,,0,0
2026-05-09 14:45:22.293014,0.0,project_2,dazzling_mendeleev,8,0.0,0.0,2,0.2868,0.2868,0.0,-0.0013,22.4766,3,0.2868,22.4766,NORMAL,,1,0
2026-05-09 14:45:22.293241,0.001183,project_3,flamboyant_kalam,2,0.0,0.0,1,0.7254,0.7254,0.0,-0.0004,56.8438,1,0.7254,56.8438,NORMAL,,0,0
2026-05-09 14:45:22.295131,0.0,project_1,funny_mayer,5,0.0,0.0,1,0.4058,0.4058,0.0,0.0074,31.7969,2,0.4058,31.7969,FAILURE,memory_leak,0,0
2026-05-09 14:45:24.309677,0.001183,project_3,flamboyant_kalam,9,0.0,0.0,1,0.7254,0.7254,0.0,0.0029,56.8438,1,0.7254,56.8438,NORMAL,,0,0
2026-05-09 14:45:24.309677,0.001183,project_3,flamboyant_kalam,21,0.0,0.0,1,0.7254,0.7254,0.0,-0.003,56.8438,1,0.7254,56.8438,NORMAL,,0,0
2026-05-09 14:45:24.310527,0.0,project_2,dazzling_mendeleev,6,0.0,0.0,2,0.2868,0.2868,0.0,0.0001,22.4766,3,0.2868,22.4766,NORMAL,,0,0
2026-05-09 14:45:24.311083,-0.001238,project_4,focused_feistel,48,0.0,0.0,1,0.8737999999999999,0.8738,1.2412670766236366e-16,0.0009,68.4688,2,0.8722,68.3477,NORMAL,,0,0
2026-05-09 14:45:24.311083,-0.001238,project_4,focused_feistel,12,0.0,0.0,1,0.8737999999999999,0.8738,1.2412670766236366e-16,-0.0045,68.4688,2,0.8722,68.3477,NORMAL,,0,0
2026-05-09 14:45:24.311083,-0.001238,project_4,focused_feistel,30,0.0,0.0,1,0.8737999999999999,0.8738,1.2412670766236366e-16,0.0011,68.4688,2,0.8722,68.3477,NORMAL,,0,0
2026-05-09 14:45:24.311083,-0.001238,project_4,focused_feistel,66,0.0,0.0,1,0.8737999999999999,0.8738,1.2412670766236366e-16,-0.0033,68.4688,2,0.8722,68.3477,NORMAL,,1,0
2026-05-09 14:45:24.313135,0.0,project_1,funny_mayer,3,0.0,0.0,2,0.4058,0.4058,0.0,0.0012,31.7969,3,0.4058,31.7969,FAILURE,memory_leak,0,0
2026-05-09 14:45:26.323882,-0.001238,project_4,focused_feistel,12,-0.0016,-0.0302749999999996,1,0.87348,0.8738,0.0007155417527999,-0.0043,68.4688,2,0.8722,68.3477,NORMAL,,0,0
2026-05-09 14:45:26.323882,-0.001238,project_4,focused_feistel,66,-0.0016,-0.0302749999999996,1,0.87348,0.8738,0.0007155417527999,0.0045,68.4688,2,0.8722,68.3477,NORMAL,,0,0
2026-05-09 14:45:26.323882,-0.001238,project_4,focused_feistel,30,-0.0016,-0.0302749999999996,1,0.87348,0.8738,0.0007155417527999,0.0047,68.4688,2,0.8722,68.3477,NORMAL,,0,0
2026-05-09 14:45:26.323882,-0.001238,project_4,focused_feistel,48,-0.0016,-0.0302749999999996,1,0.87348,0.8738,0.0007155417527999,0.0031,68.4688,2,0.8722,68.3477,NORMAL,,0,0
2026-05-09 14:45:26.324273,0.0,project_2,dazzling_mendeleev,9,0.0,0.0,2,0.2868,0.2868,0.0,-0.002,22.4766,4,0.2868,22.4766,NORMAL,,0,0
2026-05-09 14:45:26.324273,0.0,project_2,dazzling_mendeleev,21,0.0,0.0,2,0.2868,0.2868,0.0,-0.004,22.4766,4,0.2868,22.4766,NORMAL,,1,0
2026-05-09 14:45:26.325465,0.001183,project_3,flamboyant_kalam,3,0.0,0.0,1,0.7254,0.7254,0.0,0.0018,56.8438,1,0.7254,56.8438,NORMAL,,0,0
2026-05-09 14:45:26.330596,0.0,project_1,funny_mayer,6,0.0,0.0,1,0.4058,0.4058,0.0,0.0048,31.7969,2,0.4058,31.7969,FAILURE,memory_leak,0,0
2026-05-09 14:45:29.352539,0.001183,project_3,flamboyant_kalam,22,0.0,0.0,1,0.7254,0.7254,0.0,-0.0006,56.8438,1,0.727,56.9688,NORMAL,,0,0
2026-05-09 14:45:29.352725,-0.001238,project_4,focused_feistel,67,-0.0016,-0.0242199999999996,1,0.8735333333333334,0.8738,0.0006531972647421,-0.0038,68.4688,2,0.8722,68.3477,NORMAL,,0,0
2026-05-09 14:45:29.352725,-0.001238,project_4,focused_feistel,31,-0.0016,-0.0242199999999996,1,0.8735333333333334,0.8738,0.0006531972647421,-0.0,68.4688,2,0.8722,68.3477,NORMAL,,0,0
2026-05-09 14:45:29.352725,-0.001238,project_4,focused_feistel,85,-0.0016,-0.0242199999999996,1,0.8735333333333334,0.8738,0.0006531972647421,-0.0047,68.4688,2,0.8722,68.3477,NORMAL,,0,0
2026-05-09 14:45:29.352725,-0.001238,project_4,focused_feistel,49,-0.0016,-0.0242199999999996,1,0.8735333333333334,0.8738,0.0006531972647421,0.0041,68.4688,2,0.8722,68.3477,NORMAL,,0,0
2026-05-09 14:45:29.353738,0.0,project_2,dazzling_mendeleev,13,0.0,0.0,3,0.2868,0.2868,0.0,-0.0024,22.4766,4,0.2868,22.4766,NORMAL,,0,0
2026-05-09 14:45:31.366173,-0.001238,project_4,focused_feistel,85,-0.0016,-0.0242199999999996,1,0.8732666666666667,0.8738,0.0008262364471909,0.0016,68.4688,2,0.8722,68.3477,NORMAL,,0,0
2026-05-09 14:45:31.366173,-0.001238,project_4,focused_feistel,31,-0.0016,-0.0242199999999996,1,0.8732666666666667,0.8738,0.0008262364471909,-0.0019,68.4688,2,0.8722,68.3477,NORMAL,,0,0
2026-05-09 14:45:31.366173,-0.001238,project_4,focused_feistel,49,-0.0016,-0.0242199999999996,1,0.8732666666666667,0.8738,0.0008262364471909,0.0002,68.4688,2,0.8722,68.3477,NORMAL,,0,0
2026-05-09 14:45:31.366173,-0.001238,project_4,focused_feistel,67,-0.0016,-0.0242199999999996,1,0.8732666666666667,0.8738,0.0008262364471909,0.0005,68.4688,2,0.8722,68.3477,NORMAL,,0,0
2026-05-09 14:45:31.367899,0.0,project_2,dazzling_mendeleev,22,0.0,0.0,3,0.2868,0.2868,0.0,-0.0032,22.4766,5,0.2868,22.4766,NORMAL,,0,0
2026-05-09 14:45:31.368400,0.0,project_1,funny_mayer,13,0.0,0.0,1,0.4058,0.4058,0.0,0.0047,31.7969,3,0.4058,31.7969,NORMAL,,1,0
2026-05-09 14:45:33.634770,0.0,project_2,dazzling_mendeleev,14,0.0,0.0,4,0.2868,0.2868,0.0,0.0028,22.4766,5,0.2868,22.4766,NORMAL,,0,0
2026-05-09 14:45:34.635195,-0.001238,project_4,focused_feistel,32,-0.0016,-0.020183333333333,1,0.8733428571428572,0.8738,0.0007807200583588,0.0044,68.4688,2,0.8722,68.3477,NORMAL,,0,0
2026-05-09 14:45:34.635195,-0.001238,project_4,focused_feistel,68,-0.0016,-0.020183333333333,1,0.8733428571428572,0.8738,0.0007807200583588,0.0039,68.4688,2,0.8722,68.3477,NORMAL,,0,0
2026-05-09 14:45:34.635195,-0.001238,project_4,focused_feistel,50,-0.0016,-0.020183333333333,1,0.8733428571428572,0.8738,0.0007807200583588,0.001,68.4688,2,0.8722,68.3477,NORMAL,,0,0
2026-05-09 14:45:34.635195,-0.001238,project_4,focused_feistel,86,-0.0016,-0.020183333333333,1,0.8733428571428572,0.8738,0.0007807200583588,0.0042,68.4688,2,0.8722,68.3477,NORMAL,,0,0
2026-05-09 14:45:34.635338,0.001183,project_3,flamboyant_kalam,23,0.0015999999999999,0.0208333333333333,1,0.7256285714285715,0.727,0.0006047431568147,0.008,56.9688,1,0.727,56.9688,FAILURE,memory_leak,0,0
2026-05-09 14:45:36.650399,-0.001238,project_4,focused_feistel,32,-0.0016,-0.020183333333333,1,0.8731142857142858,0.8738,0.0008552359741197,-0.0041,68.4688,2,0.8722,68.3477,NORMAL,,0,0
2026-05-09 14:45:36.650399,-0.001238,project_4,focused_feistel,50,-0.0016,-0.020183333333333,1,0.8731142857142858,0.8738,0.0008552359741197,-0.003,68.4688,2,0.8722,68.3477,NORMAL,,0,0
2026-05-09 14:45:36.650399,-0.001238,project_4,focused_feistel,68,-0.0016,-0.020183333333333,1,0.8731142857142858,0.8738,0.0008552359741197,-0.0045,68.4688,2,0.8722,68.3477,NORMAL,,0,0
2026-05-09 14:45:36.650399,-0.001238,project_4,focused_feistel,86,-0.0016,-0.020183333333333,1,0.8731142857142858,0.8738,0.0008552359741197,-0.0017,68.4688,2,0.8722,68.3477,NORMAL,,0,0
2026-05-09 14:45:36.651901,0.0,project_2,dazzling_mendeleev,23,0.0,0.0,4,0.2868,0.2868,0.0,-0.0011,22.4766,5,0.2868,22.4766,NORMAL,,0,0
2026-05-09 14:45:36.655235,0.0,project_1,funny_mayer,14,0.0,0.0,2,0.4058,0.4058,5.99588961666477e-17,0.004,31.7969,3,0.4058,31.7969,FAILURE,memory_leak,0,0
2026-05-09 14:45:38.670377,-0.001238,project_4,focused_feistel,51,-0.0016,-0.0172999999999997,1,0.8732,0.8738,0.0008280786712108,-0.0023,68.4688,3,0.8722,68.3477,NORMAL,,0,0
2026-05-09 14:45:38.670377,-0.001238,project_4,focused_feistel,69,-0.0016,-0.0172999999999997,1,0.8732,0.8738,0.0008280786712108,0.0033,68.4688,3,0.8722,68.3477,NORMAL,,0,0
2026-05-09 14:45:38.670377,-0.001238,project_4,focused_feistel,33,-0.0016,-0.0172999999999997,1,0.8732,0.8738,0.0008280786712108,-0.0014,68.4688,3,0.8722,68.3477,NORMAL,,0,0
2026-05-09 14:45:38.670377,-0.001238,project_4,focused_feistel,87,-0.0016,-0.0172999999999997,1,0.8732,0.8738,0.0008280786712108,-0.0022,68.4688,3,0.8722,68.3477,NORMAL,,0,0
2026-05-09 14:45:38.671825,0.0,project_2,dazzling_mendeleev,15,0.0,0.0,5,0.2868,0.2868,0.0,0.0004,22.4766,5,0.2868,22.4766,NORMAL,,0,0
2026-05-09 14:45:38.672000,0.001183,project_3,flamboyant_kalam,24,0.0015999999999999,0.0178571428571428,1,0.7258,0.727,0.000740656079818,0.0061,56.9688,1,0.727,56.9688,FAILURE,memory_leak,0,0
2026-05-09 14:45:41.284235,0.0,project_1,funny_mayer,15,0.0,0.0,2,0.4058,0.4058,0.0,0.0028,31.7969,3,0.4058,31.7969,FAILURE,memory_leak,0,0
2026-05-09 14:45:42.298102,-0.001238,project_4,focused_feistel,33,-0.0016,-0.0172999999999997,1,0.873,0.8738,0.0008552359741197,-0.0036,68.4688,3,0.8722,68.3477,NORMAL,,0,0
2026-05-09 14:45:42.298102,-0.001238,project_4,focused_feistel,51,-0.0016,-0.0172999999999997,1,0.873,0.8738,0.0008552359741197,0.003,68.4688,3,0.8722,68.3477,NORMAL,,0,0
2026-05-09 14:45:42.298102,-0.001238,project_4,focused_feistel,87,-0.0016,-0.0172999999999997,1,0.873,0.8738,0.0008552359741197,-0.0043,68.4688,3,0.8722,68.3477,NORMAL,,0,0
2026-05-09 14:45:42.298102,-0.001238,project_4,focused_feistel,69,-0.0016,-0.0172999999999997,1,0.873,0.8738,0.0008552359741197,0.0049,68.4688,3,0.8722,68.3477,NORMAL,,0,0
2026-05-09 14:45:42.300348,0.0,project_2,dazzling_mendeleev,24,0.0,0.0,4,0.2868,0.2868,0.0,0.0027,22.4766,5,0.2868,22.4766,NORMAL,,0,0
2026-05-09 14:45:44.314301,0.001183,project_3,flamboyant_kalam,25,0.0015999999999999,0.015625,1,0.7259333333333333,0.727,0.0007999999999999,0.0077,56.9688,1,0.727,56.9688,FAILURE,memory_leak,0,0
2026-05-09 14:45:44.314301,0.001183,project_3,flamboyant_kalam,37,0.0015999999999999,0.015625,1,0.7259333333333333,0.727,0.0007999999999999,0.0015,56.9688,1,0.727,56.9688,FAILURE,memory_leak,0,0
2026-05-09 14:45:44.314784,0.0,project_2,dazzling_mendeleev,16,0.0,0.0,5,0.2868,0.2868,0.0,-0.003,22.4766,5,0.2868,22.4766,NORMAL,,0,0
2026-05-09 14:45:44.316819,-0.001238,project_4,focused_feistel,52,-0.0016,-0.0151374999999998,2,0.8730888888888889,0.8738,0.0008432740427115,-0.0049,68.4688,3,0.8722,68.3477,NORMAL,,0,0
2026-05-09 14:45:44.316819,-0.001238,project_4,focused_feistel,70,-0.0016,-0.0151374999999998,2,0.8730888888888889,0.8738,0.0008432740427115,0.0032,68.4688,3,0.8722,68.3477,NORMAL,,0,0
2026-05-09 14:45:44.316819,-0.001238,project_4,focused_feistel,34,-0.0016,-0.0151374999999998,2,0.8730888888888889,0.8738,0.0008432740427115,0.0021,68.4688,3,0.8722,68.3477,NORMAL,,0,0
2026-05-09 14:45:44.316819,-0.001238,project_4,focused_feistel,88,-0.0016,-0.0151374999999998,2,0.8730888888888889,0.8738,0.0008432740427115,0.0023,68.4688,3,0.8722,68.3477,NORMAL,,0,0
2026-05-09 14:45:46.333094,-0.001238,project_4,focused_feistel,52,-0.0016,-0.0151374999999998,2,0.8729111111111112,0.8738,0.0008432740427115,0.0027,68.4688,3,0.8722,68.3477,NORMAL,,0,0
2026-05-09 14:45:46.333094,-0.001238,project_4,focused_feistel,34,-0.0016,-0.0151374999999998,2,0.8729111111111112,0.8738,0.0008432740427115,-0.0043,68.4688,3,0.8722,68.3477,NORMAL,,0,0
2026-05-09 14:45:46.333094,-0.001238,project_4,focused_feistel,88,-0.0016,-0.0151374999999998,2,0.8729111111111112,0.8738,0.0008432740427115,-0.0014,68.4688,3,0.8722,68.3477,NORMAL,,0,0
2026-05-09 14:45:46.333094,-0.001238,project_4,focused_feistel,70,-0.0016,-0.0151374999999998,2,0.8729111111111112,0.8738,0.0008432740427115,-0.0038,68.4688,3,0.8722,68.3477,NORMAL,,1,0
2026-05-09 14:45:46.333295,0.0,project_1,funny_mayer,16,0.0,0.0,2,0.4058,0.4058,0.0,0.0087,31.7969,3,0.4058,31.7969,FAILURE,memory_leak,0,0
2026-05-09 14:45:46.333484,0.0,project_2,dazzling_mendeleev,37,0.0,0.0,4,0.2868,0.2868,0.0,0.0036,22.4766,5,0.2868,22.4766,NORMAL,,1,0
2026-05-09 14:45:46.333484,0.0,project_2,dazzling_mendeleev,25,0.0,0.0,4,0.2868,0.2868,0.0,0.0012,22.4766,5,0.2868,22.4766,NORMAL,,0,0
2026-05-09 14:45:49.363384,-0.001238,project_4,focused_feistel,71,-0.0016,-0.0134555555555553,2,0.873,0.8738,0.0008432740427115,-0.0017,68.4688,3,0.8722,68.3477,NORMAL,,0,0
2026-05-09 14:45:49.363384,-0.001238,project_4,focused_feistel,89,-0.0016,-0.0134555555555553,2,0.873,0.8738,0.0008432740427115,-0.0044,68.4688,3,0.8722,68.3477,NORMAL,,0,0
2026-05-09 14:45:49.363384,-0.001238,project_4,focused_feistel,53,-0.0016,-0.0134555555555553,2,0.873,0.8738,0.0008432740427115,-0.0019,68.4688,3,0.8722,68.3477,NORMAL,,1,0
2026-05-09 14:45:49.363384,-0.001238,project_4,focused_feistel,35,-0.0016,-0.0134555555555553,2,0.873,0.8738,0.0008432740427115,-0.0017,68.4688,3,0.8722,68.3477,NORMAL,,0,0
2026-05-09 14:45:49.363908,0.0,project_2,dazzling_mendeleev,17,0.0,0.0,5,0.2868,0.2868,0.0,0.0023,22.4766,6,0.2868,22.4766,NORMAL,,0,0
2026-05-09 14:45:49.364800,0.001183,project_3,flamboyant_kalam,38,0.0015999999999999,0.0138888888888888,1,0.72604,0.727,0.0008262364471908,0.0028,56.9688,2,0.727,56.9688,FAILURE,memory_leak,0,0
2026-05-09 14:45:49.364800,0.001183,project_3,flamboyant_kalam,26,0.0015999999999999,0.0138888888888888,1,0.72604,0.727,0.0008262364471908,0.0089,56.9688,2,0.727,56.9688,FAILURE,memory_leak,0,0
2026-05-09 14:45:51.376570,-0.001238,project_4,focused_feistel,71,-0.0016,-0.0134555555555553,2,0.8728400000000001,0.8738,0.0008262364471909,0.0014,68.4688,3,0.8722,68.3477,NORMAL,,0,0
2026-05-09 14:45:51.376570,-0.001238,project_4,focused_feistel,89,-0.0016,-0.0134555555555553,2,0.8728400000000001,0.8738,0.0008262364471909,0.0039,68.4688,3,0.8722,68.3477,NORMAL,,0,0
2026-05-09 14:45:51.376570,-0.001238,project_4,focused_feistel,35,-0.0016,-0.0134555555555553,2,0.8728400000000001,0.8738,0.0008262364471909,-0.0003,68.4688,3,0.8722,68.3477,NORMAL,,0,0
2026-05-09 14:45:51.376570,-0.001238,project_4,focused_feistel,53,-0.0016,-0.0134555555555553,2,0.8728400000000001,0.8738,0.0008262364471909,-0.0038,68.4688,3,0.8722,68.3477,NORMAL,,0,0
2026-05-09 14:45:51.377009,0.0,project_2,dazzling_mendeleev,38,0.0,0.0,4,0.2868,0.2868,0.0,0.0021,22.4766,6,0.2868,22.4766,NORMAL,,0,0
2026-05-09 14:45:51.377009,0.0,project_2,dazzling_mendeleev,26,0.0,0.0,4,0.2868,0.2868,0.0,0.0026,22.4766,6,0.2868,22.4766,NORMAL,,0,0
2026-05-09 14:45:51.379316,0.0,project_1,funny_mayer,17,0.0,0.0,2,0.4058,0.4058,0.0,0.0006,31.7969,4,0.4058,31.7969,NORMAL,,1,0
2026-05-09 14:45:53.620381,0.001183,project_3,flamboyant_kalam,39,0.0015999999999999,0.0125,2,0.7261272727272728,0.727,0.0008355727485873,0.0027,56.9688,3,0.727,56.9688,NORMAL,,0,0
2026-05-09 14:45:53.620381,0.001183,project_3,flamboyant_kalam,27,0.0015999999999999,0.0125,2,0.7261272727272728,0.727,0.0008355727485873,-0.0001,56.9688,3,0.727,56.9688,NORMAL,,0,0
2026-05-09 14:45:54.628019,-0.001238,project_4,focused_feistel,36,-0.0016,-0.0121099999999998,2,0.8729272727272727,0.8738,0.0008355727485873,0.0002,68.4688,3,0.8722,68.3477,NORMAL,,0,0
2026-05-09 14:45:54.628019,-0.001238,project_4,focused_feistel,72,-0.0016,-0.0121099999999998,2,0.8729272727272727,0.8738,0.0008355727485873,-0.0007,68.4688,3,0.8722,68.3477,NORMAL,,0,0
2026-05-09 14:45:54.628019,-0.001238,project_4,focused_feistel,54,-0.0016,-0.0121099999999998,2,0.8729272727272727,0.8738,0.0008355727485873,-0.0047,68.4688,3,0.8722,68.3477,NORMAL,,0,0
2026-05-09 14:45:54.628019,-0.001238,project_4,focused_feistel,90,-0.0016,-0.0121099999999998,2,0.8729272727272727,0.8738,0.0008355727485873,-0.0039,68.4688,3,0.8722,68.3477,NORMAL,,0,0
2026-05-09 14:45:54.628567,0.0,project_2,dazzling_mendeleev,18,0.0,0.0,6,0.2868,0.2868,0.0,-0.0047,22.4766,6,0.2868,22.4766,NORMAL,,0,0
2026-05-09 14:45:56.649066,-0.001238,project_4,focused_feistel,90,-0.0016,-0.0121099999999998,2,0.8727818181818182,0.8738,0.0008072399665752,0.0014,68.4688,3,0.8722,68.3477,NORMAL,,0,0
2026-05-09 14:45:56.649066,-0.001238,project_4,focused_feistel,72,-0.0016,-0.0121099999999998,2,0.8727818181818182,0.8738,0.0008072399665752,-0.0019,68.4688,3,0.8722,68.3477,NORMAL,,0,0
2026-05-09 14:45:56.649066,-0.001238,project_4,focused_feistel,36,-0.0016,-0.0121099999999998,2,0.8727818181818182,0.8738,0.0008072399665752,0.0001,68.4688,3,0.8722,68.3477,NORMAL,,0,0
2026-05-09 14:45:56.649066,-0.001238,project_4,focused_feistel,54,-0.0016,-0.0121099999999998,2,0.8727818181818182,0.8738,0.0008072399665752,0.0041,68.4688,3,0.8722,68.3477,NORMAL,,0,0
2026-05-09 14:45:56.649712,0.0,project_1,funny_mayer,18,0.0,0.0,3,0.4058,0.4058,0.0,0.0042,31.7969,5,0.4058,31.7969,FAILURE,memory_leak,0,0
2026-05-09 14:45:56.650952,0.0,project_2,dazzling_mendeleev,27,0.0,0.0,5,0.2868,0.2868,0.0,-0.0025,22.4766,6,0.2868,22.4766,NORMAL,,0,0
2026-05-09 14:45:56.650952,0.0,project_2,dazzling_mendeleev,39,0.0,0.0,5,0.2868,0.2868,0.0,-0.0009,22.4766,6,0.2868,22.4766,NORMAL,,0,0
2026-05-09 14:45:58.670540,-0.001238,project_4,focused_feistel,55,-0.0016,-0.0110090909090907,2,0.8728666666666666,0.8738,0.0008238858408711,0.0026,68.4688,3,0.8722,68.3477,NORMAL,,0,0
2026-05-09 14:45:58.670540,-0.001238,project_4,focused_feistel,109,-0.0016,-0.0110090909090907,2,0.8728666666666666,0.8738,0.0008238858408711,-0.0027,68.4688,3,0.8722,68.3477,NORMAL,,0,0
2026-05-09 14:45:58.670540,-0.001238,project_4,focused_feistel,91,-0.0016,-0.0110090909090907,2,0.8728666666666666,0.8738,0.0008238858408711,-0.0042,68.4688,3,0.8722,68.3477,NORMAL,,0,0
2026-05-09 14:45:58.670540,-0.001238,project_4,focused_feistel,73,-0.0016,-0.0110090909090907,2,0.8728666666666666,0.8738,0.0008238858408711,-0.0021,68.4688,3,0.8722,68.3477,NORMAL,,0,0
2026-05-09 14:45:58.673336,0.001183,project_3,flamboyant_kalam,40,0.0015999999999999,0.0113636363636363,3,0.7262000000000001,0.727,0.0008355727485873,0.0075,56.9688,3,0.727,56.9688,FAILURE,memory_leak,0,0
2026-05-09 14:46:02.300613,-0.001238,project_4,focused_feistel,73,-0.0016,-0.0110090909090907,2,0.8727333333333332,0.8738,0.0007877855422677,-0.0034,68.4688,3,0.8722,68.3477,NORMAL,,0,0
2026-05-09 14:46:02.300613,-0.001238,project_4,focused_feistel,55,-0.0016,-0.0110090909090907,2,0.8727333333333332,0.8738,0.0007877855422677,0.0043,68.4688,3,0.8722,68.3477,NORMAL,,0,0
2026-05-09 14:46:02.300613,-0.001238,project_4,focused_feistel,91,-0.0016,-0.0110090909090907,2,0.8727333333333332,0.8738,0.0007877855422677,0.0031,68.4688,3,0.8722,68.3477,NORMAL,,0,0
2026-05-09 14:46:02.300613,-0.001238,project_4,focused_feistel,109,-0.0016,-0.0110090909090907,2,0.8727333333333332,0.8738,0.0007877855422677,0.0013,68.4688,3,0.8722,68.3477,NORMAL,,0,0
